X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	Rho	KR	Rho_real
98000	-82000	0.2	1.66E-05	-1.20E-05	0.0280968	-0.0100983	-0.028456	0.0101288	-2.99E-06	-2.79E-06	22.8432	1.017324153	22.4542
118000	-82000	0.2	0.000106017	-2.50E-05	0.0280951	-0.0100761	-0.0284299	0.0100928	-3.14E-05	-1.76E-05	22.8084	1.017596145	22.414
138000	-82000	0.2	7.98E-05	-0.000195937	0.0281617	-0.0100745	-0.028432	0.00997523	-9.75E-05	9.33E-06	22.8274	1.018812009	22.4059
-142000	-62000	0.2	-1.16E-05	4.55E-06	0.0187134	-0.0155456	-0.0163367	0.015285	1.56E-05	-1.10E-05	13.7866	0.994237912	13.8665
-122000	-62000	0.2	1.45E-05	2.03E-05	0.0126298	-0.0196892	-0.013734	0.0199616	-6.19E-06	1.76E-05	14.3567	0.993385136	14.4523
-102000	-62000	0.2	2.31E-06	1.02E-06	0.012635	-0.0196776	-0.00744758	0.0113508	-2.31E-06	1.51E-06	8.04164	0.556919561	14.4395
-82000	-62000	0.2	-2.27E-06	-2.24E-06	0.00743343	-0.0117187	-0.0081398	0.0115722	-1.79E-05	3.13E-05	4.97337	0.344397125	14.4408
-62000	-62000	0.2	-1.55E-05	-2.11E-05	0.0126311	-0.0196864	-0.0136954	0.0199271	7.38E-06	-1.69E-05	14.3259	0.991789262	14.4445
-42000	-62000	0.2	-2.08E-05	1.88E-05	0.0187271	-0.0155424	-0.0163499	0.0152691	1.94E-05	-1.07E-05	13.7907	0.995351892	13.8551
-22000	-62000	0.2	-2.91E-05	-7.49E-06	0.0376354	-0.0186543	-0.0307057	0.0152988	1.29E-05	1.05E-05	36.5013	2.160773589	16.8927
-2000	-62000	0.2	-7.90E-06	-2.43E-05	0.0234064	-0.0114605	-0.0234069	0.011463	6.06E-06	2.32E-05	17.2055	1.018776201	16.8884
18000	-62000	0.2	-8.14E-06	-2.61E-05	0.023442	-0.0115186	-0.0233833	0.0114324	1.49E-05	3.18E-05	17.2205	1.019591938	16.8896
38000	-62000	0.2	-7.76E-05	-4.11E-06	0.028593	-0.0100491	-0.0282903	0.0100661	0.000129437	-3.95E-05	23.052	1.028308368	22.4174
58000	-62000	0.2	0.00148491	0.00211156	0.0524348	-0.00983266	-0.0525591	0.0100055	-0.00123091	-0.00191963	72.4037	1.07139348	67.579
78000	-62000	0.2	-0.000267643	0.000384928	0.0506762	-0.0110894	-0.0706984	0.0120815	0.00015147	0.00011894	94.2434	1.085394576	86.8287
98000	-62000	0.2	0.000143715	-0.000154079	0.0505969	-0.0111914	-0.070523	0.0121575	-6.07E-05	-4.91E-05	93.9344	1.081563052	86.8506
118000	-62000	0.2	-1.13E-05	-0.00133941	0.0507965	-0.0107866	-0.0705009	0.0127123	-0.000742564	-0.000474463	94.2068	1.081880499	87.0769
138000	-62000	0.2	0.000134389	-0.00016176	0.0373505	-0.00992316	-0.0466319	0.0125746	-0.000208281	0.000335306	47.279	1.705474733	27.7219
-142000	-42000	0.2	3.70E-05	-1.32E-05	0.0187168	-0.0155628	-0.0163198	0.0152557	-3.14E-05	1.36E-05	13.7744	0.993537219	13.864
-122000	-42000	0.2	8.91E-06	-7.80E-06	0.0136372	-0.0206853	-0.00741948	0.0114894	-4.55E-07	3.54E-06	8.58338	0.544692922	15.7582
-102000	-42000	0.2	2.37E-06	-1.14E-06	0.0116634	-0.025091	-0.0116811	0.0250836	-2.02E-06	2.20E-06	19.3932	0.994314016	19.5041
-82000	-42000	0.2	6.08E-06	-1.93E-07	0.0112958	-0.0255288	-0.0216838	0.048646	-1.03E-05	-1.25E-05	37.6614	1.930937952	19.5042
-62000	-42000	0.2	-4.72E-06	6.80E-06	0.00744602	-0.0114396	-0.013635	0.0208314	-3.36E-05	3.69E-05	8.60804	0.546441608	15.7529
-42000	-42000	0.2	-3.84E-06	-1.95E-06	0.018749	-0.0155667	-0.0163432	0.0152604	3.52E-07	1.43E-06	13.8024	0.996462451	13.8514
-22000	-42000	0.2	-5.11E-06	-6.68E-06	0.0232685	-0.0114476	-0.0233351	0.0114854	4.02E-06	6.63E-06	17.0841	1.012325123	16.8761
-2000	-42000	0.2	-4.30E-05	-4.27E-06	0.0122471	-0.00609619	-0.0122425	0.00609694	4.48E-05	3.69E-06	4.73936	0.280727859	16.8824
18000	-42000	0.2	-8.31E-08	-2.18E-05	0.0234684	-0.0114944	-0.0128007	0.00636915	1.61E-06	1.53E-05	9.46413	0.560432162	16.8872
38000	-42000	0.2	-2.35E-05	-5.10E-05	0.0287424	-0.0101074	-0.0155191	0.00563665	2.96E-05	3.43E-05	12.7426	0.567076237	22.4707
58000	-42000	0.2	-0.000389469	-0.000127376	0.0998526	-0.0190063	-0.0527047	0.0121534	0.000357605	-0.000340915	139.255	1.597686564	87.1604
78000	-42000	0.2	-0.0064555	-0.00124657	0.108757	-0.0259862	-0.10768	0.025105	0.00604861	0.00189353	312.567	1.191466734	262.338
98000	-42000	0.2	0.000286437	7.85E-05	0.0863991	-0.0188833	-0.117736	0.021684	-0.000566467	-0.000651397	268.185	1.172290947	228.77
118000	-42000	0.2	0.000307896	-0.000123248	0.0700898	-0.0126673	-0.0535574	0.00705849	-4.95E-05	0.00102392	97.4618	1.086833566	89.675
138000	-42000	0.2	2.76E-05	2.52E-05	0.0365814	-0.00965686	-0.0286344	0.00774418	-7.21E-05	2.37E-05	28.4279	1.024528513	27.7473
-142000	-22000	0.2	7.10E-07	1.06E-06	0.0187097	-0.0155547	-0.0163345	0.0152756	-1.36E-07	-1.35E-06	13.7834	0.99456659	13.8587
-122000	-22000	0.2	9.86E-07	-3.31E-07	0.013663	-0.0207171	-0.0136255	0.0208339	7.90E-08	2.89E-07	15.6488	0.993070187	15.758
-102000	-22000	0.2	-3.79E-07	-8.86E-07	0.0116934	-0.0251058	-0.0116797	0.0250892	2.54E-07	2.26E-07	19.4147	0.994987828	19.5125
-82000	-22000	0.2	2.73E-05	-6.91E-05	0.00609099	-0.0132243	-0.00609068	0.0132157	-2.97E-05	7.04E-05	5.36651	0.274932119	19.5194
-62000	-22000	0.2	-3.67E-05	3.21E-05	0.0136973	-0.0207229	-0.0136619	0.0208368	3.74E-05	-3.82E-05	15.6777	0.994961002	15.7571
-42000	-22000	0.2	-2.71E-06	-4.97E-06	0.0187707	-0.0155635	-0.0163537	0.0152646	-1.47E-06	2.73E-06	13.8172	0.996983909	13.859
-22000	-22000	0.2	3.56E-05	-7.29E-06	0.0232434	-0.0114292	-0.0127621	0.00639617	4.71E-07	1.01E-06	9.36585	0.554848934	16.88
-2000	-22000	0.2	-4.12E-05	-4.60E-05	0.0349329	-0.0174071	-0.046276	0.0229125	-0.000145258	-0.000130933	51.0505	3.02534031	16.8743
18000	-22000	0.2	-6.29E-06	-1.12E-05	0.0234235	-0.0114872	-0.0233442	0.0114281	7.27E-06	1.85E-05	17.176	1.016969223	16.8894
38000	-22000	0.2	-7.72E-06	-2.66E-05	0.0202179	-0.00717777	-0.0283925	0.0100685	4.00E-05	5.83E-05	16.3712	0.728421484	22.4749
58000	-22000	0.2	-8.07E-05	-0.00013506	0.0714854	-0.0124452	-0.0511759	0.0115166	0.000138252	9.38E-05	96.4131	1.103528752	87.368
78000	-22000	0.2	-0.000589965	-0.000214858	0.243135	-0.045961	-0.175093	0.0405722	0.000555413	-4.48E-05	1126.51	4.872996098	231.174
98000	-22000	0.2	-0.000118338	6.40E-05	0.0899848	-0.0156667	-0.0910966	0.0170354	5.43E-05	-0.000122992	214.417	1.149886308	186.468
118000	-22000	0.2	9.76E-05	4.04E-05	0.0143765	-0.00254726	-0.0268048	0.00213633	-3.37E-05	7.28E-05	9.94452	0.111323906	89.3296
138000	-22000	0.2	5.03E-06	5.79E-06	0.0366141	-0.00969044	-0.0286722	0.00776314	-2.22E-05	-1.33E-05	28.4979	1.026008533	27.7755
-142000	-2000	0.2	-1.62E-06	2.57E-07	0.00964913	-0.00861222	-0.0163087	0.0152515	1.61E-06	3.80E-07	7.31517	0.527843361	13.8586
-122000	-2000	0.2	3.20E-05	-4.10E-05	0.01367	-0.0207226	-0.00742377	0.0114855	2.36E-07	-8.39E-07	8.59981	0.545846398	15.755
-102000	-2000	0.2	-3.41E-05	6.00E-05	0.0117078	-0.0250977	-0.0116906	0.0250895	3.56E-05	-5.92E-05	19.417	0.995136301	19.5119
-82000	-2000	0.2	7.20E-06	-5.04E-06	0.0117666	-0.0251346	-0.0117629	0.0251285	-1.03E-05	3.24E-06	19.5044	0.99793806	19.5447
-62000	-2000	0.2	-2.98E-05	-1.10E-06	0.0138153	-0.0208234	-0.0137403	0.0209148	2.20E-05	-3.39E-06	15.8403	0.998424234	15.8653
-42000	-2000	0.2	-4.76E-05	8.30E-06	0.0189167	-0.0157105	-0.0164445	0.0153594	2.55E-05	-6.38E-06	14.0157	1.002016086	13.9875
-22000	-2000	0.2	-5.86E-05	-1.21E-05	0.0233527	-0.0115047	-0.0233994	0.0115458	4.60E-05	5.52E-06	17.2061	1.01421759	16.9649
-2000	-2000	0.2	-5.74E-07	-8.66E-06	0.0233292	-0.011454	-0.023312	0.0114631	2.68E-06	7.55E-06	17.1017	1.012588001	16.8891
18000	-2000	0.2	-1.29E-06	-6.76E-06	0.0233783	-0.0114671	-0.0232644	0.0114038	4.11E-06	9.36E-06	17.0891	1.012903493	16.8714
38000	-2000	0.2	-1.24E-05	-3.03E-05	0.0424616	-0.0151385	-0.0417296	0.015192	4.66E-05	4.34E-05	50.7096	2.258075433	22.457
58000	-2000	0.2	-4.44E-05	-5.27E-05	0.0715699	-0.0124941	-0.051236	0.0115083	3.47E-05	4.29E-05	96.6391	1.105981327	87.3786
78000	-2000	0.2	-0.000102081	-7.57E-05	0.119391	-0.0197981	-0.0880268	0.0193962	8.64E-05	4.30E-05	276.319	1.193891395	231.444
98000	-2000	0.2	-1.28E-05	0.000104864	0.0903172	-0.0160013	-0.0917332	0.0173395	6.29E-05	-3.90E-05	216.906	1.157758207	187.35
118000	-2000	0.2	-5.81E-05	-7.87E-05	0.0702732	-0.0122822	-0.0536809	0.00739573	4.20E-05	4.40E-05	97.9189	1.095010445	89.4228
138000	-2000	0.2	4.78E-06	-3.81E-06	0.0366076	-0.00969784	-0.0286706	0.00773494	-1.73E-06	3.74E-06	28.4861	1.025801596	27.7696
-142000	18000	0.2	-1.31E-06	-1.91E-06	0.0187387	-0.0155694	-0.0163104	0.0152501	-1.55E-07	1.60E-06	13.7798	0.994184872	13.8604
-122000	18000	0.2	-5.79E-06	-6.68E-06	0.0196062	-0.0306433	-0.0257155	0.0404106	-5.78E-05	0.000133345	44.1382	2.802069578	15.752
-102000	18000	0.2	2.88E-05	-3.76E-05	0.0117334	-0.0251155	-0.0117192	0.0251078	-2.64E-05	3.88E-05	19.4562	0.996726451	19.5201
-82000	18000	0.2	7.81E-06	-1.54E-06	0.0118017	-0.0251434	-0.0117891	0.0251448	-6.87E-06	2.17E-06	19.5387	0.999237992	19.5536
-62000	18000	0.2	-3.55E-06	-6.73E-06	0.00754484	-0.0114845	-0.0138004	0.0209463	6.08E-06	8.67E-06	8.73085	0.550068358	15.8723
-42000	18000	0.2	-3.90E-05	-1.36E-05	0.0190327	-0.0158738	-0.0165505	0.0154947	2.77E-05	9.43E-06	14.2327	1.005432402	14.1558
-22000	18000	0.2	-7.53E-05	1.61E-05	0.0235617	-0.0119105	-0.023551	0.0119065	6.82E-05	-2.22E-05	17.6479	1.014982113	17.3874
-2000	18000	0.2	-9.00E-05	1.02E-05	0.0380187	-0.0190693	-0.0307613	0.0155232	7.09E-05	-1.93E-05	37.122	2.161636513	17.1731
18000	18000	0.2	-2.32E-05	-1.52E-05	0.0234541	-0.0115457	-0.0233517	0.0114944	2.02E-05	3.78E-06	17.2348	1.016178864	16.9604
