X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	Rho	KR	Rho_real
2000	7500	1	-7.13E-05	-0.000327484	0.00916438	-0.0043929	-0.0063824	0.00213355	9.83E-05	0.000353628	8.67685	0.666281445	13.0228
3000	7500	1	-6.21E-05	-0.000425271	0.00933581	-0.00406555	-0.00959904	0.00326343	0.000170004	0.000642381	13.1094	0.996654857	13.1534
4000	7500	1	-5.49E-05	-0.000448842	0.00946446	-0.00377799	-0.0123699	0.00432928	0.00015608	0.000673223	16.9518	1.279593593	13.2478
5000	7500	1	1.47E-05	-0.000400488	0.00956428	-0.00360556	-0.00966057	0.00353766	-2.81E-06	0.000409317	13.3333	1.00160006	13.312
6000	7500	1	5.41E-05	-0.000310292	0.00961125	-0.0035113	-0.00966758	0.00358655	-8.29E-05	0.00028404	13.368	1.000568845	13.3604
7000	7500	1	0.000134625	-0.000242876	0.00963406	-0.00346442	-0.00960814	0.00357486	-0.000141522	0.000196927	13.2907	0.994954372	13.3581
8000	7500	1	-9.81E-06	-0.000129487	0.00963345	-0.00344081	-0.00955448	0.00352924	8.71E-06	8.97E-05	13.1974	0.987940263	13.3585
9000	7500	1	3.94E-05	-9.75E-05	0.00962632	-0.00343287	-0.00965419	0.00353045	-3.12E-05	6.31E-05	13.3057	0.998266911	13.3288
-9000	9000	1	-0.000359572	0.000186312	0.0164235	-0.00594373	-0.0164249	0.00599952	0.000335462	-0.000183516	38.6623	2.908558145	13.2926
-8000	9000	1	1.65E-05	8.98E-05	0.0095769	-0.00346197	-0.0095737	0.00347616	-2.49E-05	-7.13E-05	13.1373	0.986387458	13.3186
-7000	9000	1	-4.83E-05	0.000152972	0.00963759	-0.0035051	-0.00962678	0.00349233	4.60E-05	-0.000141771	13.3017	0.997487852	13.3352
-6000	9000	1	-4.42E-05	0.000195829	0.0097394	-0.00359472	-0.00960138	0.00346381	4.37E-05	-0.000201416	13.423	1.006870996	13.3314
-5000	9000	1	9.93E-06	3.44E-05	0.0017051	-0.000671528	-0.00169904	0.000629211	-1.08E-05	-4.09E-05	0.420705	0.031562659	13.3292
-4000	9000	1	-0.000110607	0.000243932	0.00966848	-0.00381484	-0.00966789	0.00338902	9.42E-05	-0.000332403	13.4879	1.012749566	13.3181
-3000	9000	1	-3.18E-05	0.000189777	0.00956231	-0.00394973	-0.00960062	0.00331382	1.12E-05	-0.000295474	13.3126	1.002032276	13.2856
-2000	9000	1	-1.66E-05	0.000127918	0.00951185	-0.00408653	-0.00959273	0.00327997	-3.16E-06	-0.000222879	13.295	1.003138817	13.2534
-1000	9000	1	3.05E-08	5.48E-05	0.00947765	-0.0041716	-0.00958301	0.00325418	-9.73E-06	-0.000100058	13.2734	1.000821866	13.2625
0	9000	1	-5.92E-06	-1.16E-05	0.00788305	-0.0035068	-0.00960057	0.0032587	9.78E-06	3.57E-05	11.0788	0.836678901	13.2414
1000	9000	1	9.78E-06	-9.69E-05	0.00959753	-0.00421562	-0.0129479	0.00442617	9.60E-06	0.000232769	18.1687	1.369238537	13.2692
2000	9000	1	1.98E-05	-0.000139092	0.00794386	-0.00335277	-0.0095967	0.00329921	6.46E-08	0.000267227	11.0851	0.835444851	13.2685
3000	9000	1	6.24E-05	-0.000217325	0.00965682	-0.00388522	-0.00958115	0.00333988	-3.15E-05	0.000305169	13.3805	1.006045067	13.3001
4000	9000	1	4.69E-05	-0.00010691	0.00435122	-0.00168763	-0.00675865	0.00233449	-0.000181038	0.000257777	4.22582	0.317480185	13.3105
5000	9000	1	2.15E-05	-0.000201163	0.00963748	-0.00358924	-0.0120772	0.00429225	-5.08E-05	0.000298726	16.6988	1.252262859	13.3349
6000	9000	1	-2.11E-05	-0.000152598	0.00960631	-0.00351009	-0.0121109	0.0043353	0.000220497	0.000146135	16.6671	1.251669057	13.3159
7000	9000	1	1.30E-05	-8.78E-05	0.0064056	-0.00234332	-0.00965967	0.00350412	4.47E-05	9.61E-05	8.87778	0.666429955	13.3214
8000	9000	1	0.000125787	-0.000150865	0.0130962	-0.00474795	-0.0131044	0.00480416	-9.66E-05	0.000120377	24.623	1.850643738	13.3051
9000	9000	1	4.45E-05	-6.80E-05	0.00953356	-0.00342084	-0.00965124	0.00348689	-4.39E-05	5.27E-05	13.1638	0.991287323	13.2795
-9000	-9000	2	7.19E-05	-8.63E-05	0.00912058	-0.00240089	-0.00918177	0.00242862	3.35E-05	0.000190113	22.6922	1.005810887	22.5611
-8000	-9000	2	7.83E-05	-0.000140349	0.00907026	-0.0024286	-0.00915525	0.00245107	5.22E-05	0.000240092	22.5491	1.000923283	22.5283
-7000	-9000	2	7.81E-05	-0.00023357	0.0106893	-0.00293626	-0.0107728	0.00291183	0.000115149	0.00035026	31.3543	1.394733213	22.4805
-6000	-9000	2	3.86E-05	-0.00030579	0.0106114	-0.00302374	-0.0107385	0.0028706	0.000178678	0.00040253	31.1002	1.386464449	22.4313
-5000	-9000	2	-5.00E-06	-0.000288121	0.00887346	-0.00263441	-0.00908433	0.00237969	0.00021713	0.000382544	22.0502	0.987147059	22.3373
-4000	-9000	2	-3.25E-05	-0.000288464	0.00876816	-0.00275846	-0.00909325	0.00230202	0.000251731	0.000394231	21.874	0.985341946	22.1994
-3000	-9000	2	-2.39E-05	-0.000246841	0.00858506	-0.0028865	-0.00918351	0.00223786	0.000246708	0.000369016	21.7134	0.985440815	22.0342
-2000	-9000	2	-5.70E-06	-0.000170927	0.00837448	-0.0029869	-0.00912728	0.0021661	0.00019847	0.000272482	21.1417	0.967198415	21.8587
-1000	-9000	2	-2.47E-05	-0.000123645	0.0113612	-0.00421003	-0.0155797	0.00360869	0.00022143	0.00018741	49.0892	2.259176761	21.7288
0	-9000	2	-2.82E-05	2.39E-05	0.0113794	-0.00422603	-0.015532	0.00359013	-1.71E-05	-4.43E-05	49.0169	2.258603927	21.7023
1000	-9000	2	3.96E-06	0.000123643	0.00842377	-0.00303473	-0.00905485	0.00214265	-0.000140162	-0.000197241	21.1112	0.968696945	21.7934
2000	-9000	2	2.71E-05	0.000328229	0.0127252	-0.00425773	-0.00876289	0.00209944	-0.000228256	-0.000299406	30.6586	1.397479317	21.9385
3000	-9000	2	9.01E-06	0.000111161	0.00379336	-0.00119847	-0.00698954	0.00157875	-0.000184304	-0.000299266	7.23056	0.326734087	22.1298
4000	-9000	2	1.99E-05	0.000307415	0.00904394	-0.00273728	-0.0089709	0.00231302	-0.000240034	-0.00038914	22.2095	0.997229606	22.2712
5000	-9000	2	-1.51E-05	0.000275863	0.00888908	-0.00257607	-0.00907005	0.00241648	-0.000168041	-0.000369908	22.0324	0.984578259	22.3775
6000	-9000	2	-2.15E-05	0.000376108	0.013076	-0.00367961	-0.0131528	0.00358762	-0.000176048	-0.000477549	46.9572	2.089931147	22.4683
7000	-9000	2	-1.98E-05	0.000283973	0.0130544	-0.00357198	-0.0171704	0.00460104	-0.000204715	-0.000512771	60.9806	2.708792161	22.5121
8000	-9000	2	-6.84E-05	0.000127237	0.00894865	-0.00238669	-0.00919499	0.00246378	-3.08E-05	-0.000216598	22.3371	0.990023136	22.5622
9000	-9000	2	-9.37E-05	0.000116548	0.0123683	-0.00327804	-0.0156568	0.00415184	3.95E-06	-0.000295029	52.5032	2.325445019	22.5777
-9000	-7500	2	4.29E-05	-0.00010977	0.00599616	-0.00155833	-0.00754141	0.0020616	3.36E-05	0.000188848	12.2733	0.546342006	22.4645
-8000	-7500	2	5.81E-05	-0.000257634	0.00913219	-0.00239558	-0.00910958	0.00255554	8.80E-05	0.000293848	22.6447	1.01222554	22.3712
-7000	-7500	2	-3.63E-06	-0.000351094	0.0090656	-0.00242457	-0.00904586	0.00257927	0.000175898	0.000370691	22.3959	1.006693037	22.247
-6000	-7500	2	-7.96E-05	-0.000455712	0.00900322	-0.00248772	-0.0089664	0.00252101	0.00028913	0.000460709	22.0997	0.998851983	22.1251
-5000	-7500	2	-0.000177878	-0.000532001	0.00886237	-0.00259187	-0.0089917	0.00242375	0.000446705	0.000556754	21.8726	0.994683826	21.9895
-4000	-7500	2	-0.000248116	-0.000534709	0.00863999	-0.00277595	-0.00904659	0.0022573	0.0006129	0.000628194	21.5375	0.990453022	21.7451
-3000	-7500	2	-8.61E-05	-0.000196175	0.00369767	-0.00135655	-0.0087431	0.00193525	0.000619949	0.000602582	8.97144	0.421140982	21.3027
-2000	-7500	2	-0.00010124	-0.000293996	0.00790076	-0.00324368	-0.00914613	0.00198688	0.000490422	0.000475484	20.2946	0.976575207	20.7814
-1000	-7500	2	-4.33E-05	-0.000120087	0.00765685	-0.00337157	-0.00911563	0.00195061	0.000240523	0.000218081	19.7642	0.966549623	20.4482
0	-7500	2	3.30E-05	4.21E-05	0.00762194	-0.00339989	-0.00911802	0.00193624	-8.76E-05	-7.33E-05	19.7065	0.967285132	20.373
1000	-7500	2	0.000114357	0.000211847	0.00773621	-0.00330587	-0.00922543	0.00197181	-0.000393869	-0.000358228	20.1282	0.9779231	20.5826
2000	-7500	2	0.000229441	0.000368321	0.00799777	-0.00310876	-0.00922628	0.00202564	-0.000654972	-0.000551952	20.594	0.97877437	21.0406
3000	-7500	2	0.000161769	0.000497191	0.00833929	-0.00285963	-0.00935784	0.0021979	-0.000570473	-0.0006756	21.571	1.001741473	21.5335
4000	-7500	2	0.000144745	0.000533462	0.00871656	-0.00265988	-0.010619	0.00272242	-0.00058471	-0.000723966	25.4264	1.162126586	21.8792
5000	-7500	2	0.000114537	0.000493197	0.0089325	-0.00252554	-0.00903217	0.00249261	-0.00036102	-0.000511384	22.1082	1.002307626	22.0573
6000	-7500	2	4.18E-05	0.000401303	0.00903893	-0.00244914	-0.00903337	0.00257796	-0.000241724	-0.000412997	22.3327	1.0061769	22.1956
7000	-7500	2	-6.00E-06	0.000288564	0.00910207	-0.00240479	-0.00904529	0.00256394	-0.000150165	-0.000328409	22.4462	1.006154494	22.3089
8000	-7500	2	-7.25E-05	0.000206775	0.00912792	-0.00238008	-0.00905809	0.0025166	-5.55E-05	-0.000255608	22.4751	1.002341388	22.4226
9000	-7500	2	-0.000129998	0.000148241	0.00913323	-0.00236293	-0.00915237	0.00252871	3.19E-05	-0.000201242	22.6921	1.007856914	22.5152
-9000	-6000	2	3.65E-05	-0.000150358	0.00600046	-0.00152347	-0.00751876	0.00216504	4.45E-05	0.000195953	12.2764	0.550173212	22.3137
-8000	-6000	2	-1.09E-05	-0.000355224	0.0091563	-0.00231639	-0.00904084	0.00273378	0.000132759	0.000310214	22.6266	1.02285611	22.121
-7000	-6000	2	-0.000105833	-0.00051155	0.00911729	-0.00230932	-0.00890962	0.00278293	0.000232786	0.00040853	22.2986	1.017485421	21.9154
-6000	-6000	2	-0.000293843	-0.000692896	0.00903574	-0.0023073	-0.0087818	0.00275368	0.000414428	0.000536905	21.8538	1.006220446	21.7187
-5000	-6000	2	-0.000990333	-0.00150964	0.0153652	-0.00406073	-0.0148935	0.00442137	0.0012889	0.00121121	63.0791	2.922479974	21.5841
-4000	-6000	2	-0.000812754	-0.000977209	0.00854354	-0.00255964	-0.00900223	0.00225256	0.0013126	0.000963776	21.2096	0.995069131	21.3147
-3000	-6000	2	-0.000255019	-0.000328176	0.00334644	-0.00137152	-0.00653621	0.0013306	0.00103598	0.000728159	6.18039	0.311953422	19.8119
-2000	-6000	2	-0.000268811	-0.000416718	0.00654909	-0.00348905	-0.0091627	0.0017782	0.00106474	0.00079307	17.6578	0.971292156	18.1797
-1000	-6000	2	-6.87E-05	-0.000158759	0.00613269	-0.00372404	-0.00900547	0.0017645	0.000437377	0.000356093	16.6988	0.956091081	17.4657
0	-6000	2	4.55E-05	5.67E-05	0.00609854	-0.00378302	-0.00901053	0.00177379	-0.000154364	-0.000119766	16.6966	0.963450664	17.33
1000	-6000	2	6.42E-05	0.000127335	0.00283366	-0.00164408	-0.00631153	0.00120648	-0.000502004	-0.000398195	5.35079	0.302173066	17.7077
2000	-6000	2	0.000380137	0.000574119	0.00691145	-0.00329299	-0.00922421	0.001804	-0.00135254	-0.000958738	18.4078	0.975562963	18.8689
3000	-6000	2	0.000797603	0.000904955	0.00808182	-0.00277354	-0.00914983	0.00203785	-0.00157783	-0.00105564	20.5304	0.988359442	20.7722
4000	-6000	2	0.000514929	0.000625368	0.00583144	-0.00159969	-0.00863564	0.00236064	-0.00103582	-0.000802754	13.8445	0.643768542	21.5054
5000	-6000	2	0.000421698	0.000795039	0.0090866	-0.00233543	-0.0101629	0.00308348	-0.000638332	-0.000713514	25.4101	1.174061702	21.6429
6000	-6000	2	0.000131504	0.000610588	0.00909872	-0.00230837	-0.0102801	0.00321937	-0.000256466	-0.000558952	25.711	1.178592711	21.815
7000	-6000	2	-5.09E-05	0.000442136	0.00907476	-0.00230222	-0.00897627	0.00277443	-8.13E-05	-0.000371234	22.3193	1.013596792	22.0199
8000	-6000	2	-8.32E-05	0.000465716	0.0156263	-0.00398244	-0.01237	0.00367082	-0.000114894	-0.000364704	52.7478	2.374037968	22.2186
9000	-6000	2	1.56E-05	0.00015187	0.00908336	-0.00230291	-0.00915807	0.00265084	-0.000106434	-0.000190496	22.6387	1.010832243	22.3961
-9000	-4500	2	4.35E-05	-0.00025869	0.00913251	-0.00225245	-0.00910086	0.00282754	4.79E-05	0.000213212	22.7191	1.027167672	22.1182
-8000	-4500	2	-2.55E-05	-0.000395508	0.00920458	-0.00222855	-0.00891922	0.00296287	0.000112789	0.000276587	22.5759	1.035245078	21.8073
-7000	-4500	2	-7.47E-05	-0.000264094	0.00416578	-0.000989115	-0.00392347	0.00140321	9.23E-05	0.00016292	4.53184	0.211513222	21.4258
-6000	-4500	2	-0.000432682	-0.00085519	0.00932633	-0.00212042	-0.0083206	0.00318203	0.000348941	0.000470017	21.7055	1.037900052	20.9129
-5000	-4500	2	-0.000948758	-0.0012101	0.0094209	-0.00202445	-0.00773986	0.00314815	0.000569028	0.000600388	20.6144	1.021445277	20.1816
-4000	-4500	2	-0.0016164	-0.00147329	0.00905447	-0.00206742	-0.00880399	0.00369826	0.00120987	0.00095686	22.8569	1.279044	17.8703
-3000	-4500	2	-0.000840988	-0.000869208	0.00607656	-0.00293313	-0.0060117	0.00289659	0.000950615	0.000731233	11.6681	0.997120101	11.7018
-2000	-4500	2	-0.000202282	-0.000368362	0.00445118	-0.00359199	-0.00554042	0.00288696	0.00057781	0.000517331	9.13268	0.97440198	9.3726
-1000	-4500	2	-5.29E-05	-0.00018988	0.00706275	-0.00666906	-0.00539664	0.00297708	0.000231598	0.000219561	15.1809	1.695871613	8.95168
0	-4500	2	-1.42E-06	4.94E-05	0.00404639	-0.00389606	-0.00532218	0.00294544	-6.16E-05	-8.95E-05	8.65601	0.971429501	8.91059
1000	-4500	2	8.44E-05	0.000215693	0.00417323	-0.00375154	-0.005542	0.00298111	-0.000398337	-0.000377768	8.97712	0.989207785	9.07506
2000	-4500	2	0.000609177	0.000798804	0.00699348	-0.0049243	-0.0108561	0.00526741	-0.0014921	-0.00118541	26.5725	2.633234898	10.0912
3000	-4500	2	0.00145051	0.00126524	0.00785473	-0.00246488	-0.0120893	0.00543133	-0.0019344	-0.00143206	28.2285	1.916759465	14.7272
4000	-4500	2	0.000695739	0.000779149	0.00551723	-0.00118709	-0.00744777	0.00310934	-0.000754746	-0.000682558	11.6944	0.601152504	19.4533
5000	-4500	2	0.000652627	0.00101679	0.00931822	-0.00206773	-0.00806099	0.00316339	-0.000445961	-0.000535385	21.1036	1.023964444	20.6097
6000	-4500	2	0.000261741	0.000703754	0.00922409	-0.00214419	-0.0084958	0.00313402	-0.000255698	-0.000410058	21.8089	1.02970283	21.1798
7000	-4500	2	6.65E-05	0.000482508	0.00916723	-0.00219721	-0.00879318	0.00304203	-0.000144541	-0.000313528	22.2604	1.029373139	21.6252
8000	-4500	2	5.42E-05	0.000299848	0.00909123	-0.00222416	-0.0090194	0.00289091	-0.000146911	-0.000228841	22.4748	1.023200335	21.9652
9000	-4500	2	-0.000351458	0.00048788	0.0156247	-0.0039011	-0.0156385	0.00474354	0.00018323	-0.000360436	66.6604	2.996242359	22.248
-9000	-3000	2	2.22E-05	-0.000137618	0.0053577	-0.00130006	-0.00907184	0.002995	3.08E-05	0.000157845	13.3463	0.608564211	21.9308
-8000	-3000	2	-1.75E-05	-0.000339387	0.00915005	-0.00214966	-0.00880474	0.00319129	6.73E-05	0.000198209	22.3148	1.038520787	21.4871
-7000	-3000	2	-0.000111948	-0.000507697	0.00921271	-0.00208354	-0.00842207	0.00340486	0.000105705	0.000247589	21.77	1.042634508	20.8798
-6000	-3000	2	-0.000298497	-0.000720504	0.00927085	-0.00199163	-0.00989584	0.00450563	0.000223975	0.000386555	26.2015	1.312299347	19.9661
-5000	-3000	2	-0.000605961	-0.000961141	0.00929986	-0.00189366	-0.00689377	0.0037567	0.000223538	0.000330888	18.977	1.02944527	18.4342
-4000	-3000	2	-0.00141931	-0.00189676	0.0150248	-0.00348887	-0.00562471	0.00388386	0.000194865	0.000314458	26.9138	1.797692919	14.9713
-3000	-3000	2	-0.000382667	-0.000604901	0.00542752	-0.00298752	-0.00426124	0.00380863	9.96E-05	0.00023555	9.01373	1.005453527	8.96484
-2000	-3000	2	-0.000103803	-0.000238293	0.00375817	-0.00372588	-0.00358575	0.00383607	6.39E-05	0.000150083	7.04654	0.986408871	7.14363
-1000	-3000	2	1.10E-05	-0.000102257	0.00584617	-0.00693116	-0.00451723	0.00526635	2.06E-05	8.41E-05	15.9359	2.303338387	6.91861
0	-3000	2	4.02E-05	7.12E-05	0.00516812	-0.00608842	-0.00327955	0.0038459	-1.72E-05	-1.39E-05	10.2249	1.479814982	6.90958
1000	-3000	2	2.56E-05	0.000125734	0.00294918	-0.00308331	-0.00287549	0.0030041	-2.77E-05	-8.84E-05	4.49567	0.645258381	6.96724
2000	-3000	2	0.00029357	0.000493389	0.00640074	-0.005308	-0.00377826	0.00372556	-0.000103803	-0.000171777	11.2033	1.466018668	7.64199
3000	-3000	2	0.00100875	0.00166858	0.0125177	-0.00419723	-0.00810641	0.00638942	-1.83E-05	-0.0005218	34.7552	2.963109478	11.7293
4000	-3000	2	0.000762304	0.00104457	0.0092345	-0.0018856	-0.00628251	0.00378273	-0.00028842	-0.000316715	17.6216	1.030334214	17.1028
5000	-3000	2	0.000435815	0.00084717	0.00933887	-0.0019466	-0.00744264	0.00369366	-0.000196861	-0.000320801	20.1625	1.043326848	19.3252
6000	-3000	2	0.000200895	0.000605226	0.00927576	-0.00204911	-0.00815212	0.00351339	-0.00013763	-0.000272565	21.4087	1.045760286	20.4719
7000	-3000	2	3.92E-05	0.000271424	0.00605038	-0.00139714	-0.00568748	0.00217934	-5.90E-05	-0.000145471	9.59104	0.452281676	21.2059
8000	-3000	2	-8.06E-06	0.000276905	0.00909758	-0.00216645	-0.00894519	0.00308485	-6.18E-05	-0.000174519	22.4273	1.031856599	21.7349
9000	-3000	2	4.48E-05	0.000440848	0.0171927	-0.00420727	-0.013196	0.00416593	-6.75E-05	-0.000192681	62.0648	2.809035651	22.0947
-9000	-1500	2	1.29E-05	-0.000128854	0.00913199	-0.00217249	-0.00900583	0.00311322	1.64E-05	8.09E-05	22.6591	1.039322441	21.8018
-8000	-1500	2	-1.47E-05	-0.000190627	0.00914893	-0.00211267	-0.00872925	0.00336049	3.35E-05	0.000100793	22.2523	1.046438245	21.2648
-7000	-1500	2	-4.84E-05	-0.000281189	0.00918272	-0.00204122	-0.00835904	0.00365292	4.11E-05	0.000119486	21.7457	1.059050708	20.5332
-6000	-1500	2	-0.00010972	-0.000391326	0.00924333	-0.00196337	-0.00761798	0.00387107	4.81E-05	0.000135583	20.4683	1.052560397	19.4462
-5000	-1500	2	-0.000213823	-0.000505358	0.00925204	-0.00190116	-0.0065671	0.00407717	6.60E-05	0.000136998	18.5149	1.045012248	17.7174
-4000	-1500	2	-0.000266386	-0.00052609	0.00856566	-0.00207082	-0.00523431	0.0040851	3.01E-05	0.000105323	14.8375	1.035574198	14.3278
-3000	-1500	2	-0.000123637	-0.00027636	0.00532444	-0.00308569	-0.00405476	0.00399333	-1.63E-05	6.81E-05	8.8736	1.01420801	8.74929
-2000	-1500	2	-3.14E-05	-0.000101781	0.0036163	-0.00387226	-0.00339502	0.00400643	-1.45E-05	4.37E-05	7.04765	0.994092697	7.08953
-1000	-1500	2	-1.35E-05	-2.92E-05	0.00322966	-0.00417744	-0.00263231	0.00338975	-8.75E-06	1.64E-05	5.74031	0.831914517	6.90012
0	-1500	2	2.18E-05	9.51E-06	0.00313897	-0.00417614	-0.00315898	0.00410174	-1.07E-05	2.18E-06	6.85117	0.993434303	6.89645
1000	-1500	2	0.000137528	0.000209003	0.00621088	-0.0075717	-0.00628151	0.00756357	2.53E-05	-6.19E-05	24.3892	3.514223056	6.94014
2000	-1500	2	3.87E-05	0.000196746	0.00418027	-0.00353546	-0.00243106	0.00265309	2.02E-05	-3.05E-05	4.98971	0.661695923	7.54079
3000	-1500	2	0.000219371	0.000434983	0.00710335	-0.00249866	-0.00456964	0.00404129	-8.31E-06	-8.42E-05	11.6447	1.028692833	11.3199
4000	-1500	2	0.000274846	0.000535359	0.00911737	-0.00191759	-0.0059865	0.00411662	-3.96E-05	-0.000125591	17.1661	1.048746961	16.3682
5000	-1500	2	0.000122741	0.000469004	0.00925901	-0.00192289	-0.00717065	0.00398809	1.15E-05	-0.000145013	19.6696	1.051816519	18.7006
6000	-1500	2	0.000130001	0.000312836	0.00920162	-0.00199859	-0.00798774	0.00375374	-8.71E-05	-0.000118818	21.0626	1.050828685	20.0438
7000	-1500	2	3.10E-05	0.000233166	0.00914964	-0.00207607	-0.0085421	0.00349886	-3.70E-05	-0.00010918	21.9444	1.048766966	20.924
8000	-1500	2	1.07E-06	0.000148109	0.00903592	-0.00212612	-0.00890658	0.00323756	-3.82E-05	-8.97E-05	22.2866	1.033557483	21.563
9000	-1500	2	-4.35E-05	0.000200174	0.017224	-0.00415767	-0.00930158	0.00310621	-1.43E-05	-7.31E-05	44.0168	1.99988187	22.0097
-9000	0	2	-1.97E-06	-6.98E-06	0.00905252	-0.00214889	-0.00902802	0.00315098	5.43E-06	-2.06E-08	22.5355	1.035705422	21.7586
-8000	0	2	9.32E-06	-3.93E-06	0.00919688	-0.00211083	-0.00869441	0.00339913	-7.98E-06	-1.50E-06	22.3128	1.052679254	21.1962
-7000	0	2	3.53E-06	2.91E-07	0.00414349	-0.00092126	-0.0077636	0.00341423	-1.25E-05	-4.21E-06	9.11886	0.446302858	20.432
-6000	0	2	-1.05E-05	-3.96E-06	0.00922226	-0.00195721	-0.00751184	0.00396032	-1.04E-05	-3.94E-06	20.2791	1.050316974	19.3076
-5000	0	2	3.31E-05	1.92E-05	0.0158082	-0.00328995	-0.0111437	0.00710131	-9.45E-06	-3.18E-06	54.0462	3.078380333	17.5567
-4000	0	2	-8.35E-06	1.55E-05	0.00382186	-0.000948012	-0.00238494	0.00189953	2.31E-05	-6.17E-06	3.04102	0.213838592	14.2211
-3000	0	2	2.61E-05	-1.35E-05	0.00534999	-0.00314574	-0.00407228	0.00405164	-4.10E-05	1.15E-05	9.03051	1.033731158	8.73584
-2000	0	2	6.97E-06	-1.46E-06	0.00163528	-0.00178625	-0.00154419	0.00183898	-2.62E-06	7.77E-07	1.47306	0.207182017	7.10998
-1000	0	2	1.63E-05	-5.74E-06	0.0032378	-0.00426614	-0.0031065	0.00405995	-8.69E-06	4.84E-06	6.9351	1.001606013	6.92398
0	0	2	-7.27E-06	2.05E-05	0.00260167	-0.00350241	-0.00253293	0.00333023	7.85E-06	-1.06E-05	4.62394	0.668165627	6.92035
1000	0	2	-7.51E-06	9.73E-06	0.00271078	-0.00338025	-0.00214295	0.00269463	6.80E-07	-3.68E-07	3.7787	0.542693663	6.96286
2000	0	2	2.18E-05	-8.94E-06	0.00483596	-0.00429761	-0.00434394	0.0046808	-2.52E-05	1.01E-05	10.4649	1.384768067	7.55715
3000	0	2	-1.97E-05	1.38E-05	0.00847564	-0.00293476	-0.00536944	0.00483174	1.23E-05	-1.39E-05	16.4111	1.458038665	11.2556
4000	0	2	-1.29E-05	2.62E-06	0.00902992	-0.00192912	-0.00592082	0.00419494	2.86E-06	-4.45E-07	16.9718	1.046647015	16.2154
5000	0	2	-1.71E-06	2.33E-06	0.00932667	-0.00193822	-0.00708522	0.00408005	-6.05E-09	1.84E-06	19.7283	1.064151249	18.539
6000	0	2	-0.000140115	5.52E-05	0.00651163	-0.00138343	-0.00357077	0.00173774	4.52E-05	-3.82E-06	6.69459	0.336321985	19.9053
7000	0	2	-7.13E-06	3.87E-07	0.00879765	-0.0019048	-0.00579162	0.00239643	9.11E-06	7.64E-06	14.2913	0.685677411	20.8426
8000	0	2	0.00013305	-4.96E-05	0.00643048	-0.00145836	-0.00399495	0.00148271	-2.55E-05	5.09E-06	7.11627	0.331040113	21.4967
9000	0	2	4.80E-05	2.30E-06	0.0173357	-0.00417085	-0.0131165	0.00436344	-5.44E-06	5.26E-06	62.4326	2.841629989	21.9707
-9000	1500	2	-2.46E-05	0.000116487	0.00905339	-0.00215207	-0.0136167	0.00455944	3.27E-05	-0.000140768	33.8505	1.553288242	21.7928
-8000	1500	2	6.67E-05	0.000171702	0.00912278	-0.00210142	-0.00875212	0.00333065	-8.51E-05	-0.000101942	22.2118	1.04447966	21.2659
-7000	1500	2	6.82E-05	0.000281854	0.00919009	-0.00203372	-0.00835127	0.00364843	-9.47E-05	-0.000126996	21.7395	1.058692042	20.5343
-6000	1500	2	0.000138904	0.000396995	0.00926058	-0.00195786	-0.00758006	0.00388468	-7.38E-05	-0.000142002	20.4383	1.051055514	19.4455
-5000	1500	2	0.00023461	0.000498815	0.00926906	-0.00189676	-0.00661624	0.00406922	-7.38E-05	-0.000139999	18.6367	1.051584144	17.7225
-4000	1500	2	0.000286279	0.000515752	0.00857776	-0.00206761	-0.00526061	0.00409505	-5.00E-05	-0.000106548	14.9174	1.040787564	14.3328
-3000	1500	2	0.000134861	0.000358922	0.00652329	-0.00394449	-0.00510447	0.00502694	4.64E-05	-8.65E-05	13.8349	1.581324802	8.74893
-2000	1500	2	3.79E-05	0.000159377	0.00463142	-0.00483654	-0.00339727	0.00400063	1.55E-05	-4.36E-05	8.9022	1.255659651	7.08966
-1000	1500	2	2.08E-05	3.19E-05	0.00189285	-0.00243521	-0.00313807	0.00407839	-2.58E-05	2.58E-05	4.02053	0.582767433	6.89903
0	1500	2	-9.59E-05	-5.52E-06	0.00457885	-0.00611875	-0.00447384	0.00578866	3.38E-05	-7.02E-06	14.1626	2.054128534	6.8947
